-1.901625081438991671e+00 -7.953617117972413553e-01 -1.207392830326466937e-01 -2.793410906092020696e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.731249576219301645e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.731249576219301645e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.731249576219301645e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.901625081438991671e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.600217070769027750e-02 6.952715314315460748e-03 -2.660821531995521960e-02 -7.953617117972413553e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.952715314315460748e-03 2.812701087214863893e-01 8.303879249915091521e-02 -1.207392830326466937e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.660821531995521960e-02 8.303879249915091521e-02 1.930671883404322386e-01
-1.879654911081006574e+00 -7.451301643788532658e-01 -9.709948264760492886e-02 -3.540097248375701611e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.399959185255738703e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.399959185255738703e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.399959185255738703e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.879654911081006574e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.243356570065157207e-02 6.290546113129125150e-03 -2.292056549441340296e-02 -7.451301643788532658e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.290546113129125150e-03 2.663331166772502367e-01 7.839571753424495748e-02 -9.709948264760492886e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.292056549441340296e-02 7.839571753424495748e-02 1.798827000067171333e-01
-1.815611649151811946e+00 -7.383023546955191918e-01 -9.044201966439679996e-02 -4.148744657796186175e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.098928352532116293e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.098928352532116293e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.098928352532116293e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.815611649151811946e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.874095556744343583e-03 5.658675361733256359e-03 -1.949302706313493783e-02 -7.383023546955191918e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.658675361733256359e-03 2.525465062721397036e-01 7.399690551016457896e-02 -9.044201966439679996e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.949302706313493783e-02 7.399690551016457896e-02 1.678580686741808492e-01
-1.765679618761298642e+00 -7.044798312055382539e-01 -8.799865437072029728e-02 -4.692128114884638990e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.822648903026248490e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.822648903026248490e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.822648903026248490e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.765679618761298642e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.782441429551532508e-03 5.107044168782104432e-03 -1.640491014122291702e-02 -7.044798312055382539e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.107044168782104432e-03 2.399326317938841324e-01 6.996782068934226384e-02 -8.799865437072029728e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.640491014122291702e-02 6.996782068934226384e-02 1.565000013253321498e-01
-1.693101753694685740e+00 -6.892342778675715209e-01 -8.053592340890403101e-02 -5.212458433492884069e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.571432266508757891e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.571432266508757891e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.571432266508757891e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.693101753694685740e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.977839937506221446e-03 4.545746100213354790e-03 -1.362119410545342690e-02 -6.892342778675715209e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.545746100213354790e-03 2.281578825086805207e-01 6.616182900204381490e-02 -8.053592340890403101e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.362119410545342690e-02 6.616182900204381490e-02 1.462404422358102307e-01
-1.637742245043522615e+00 -6.879158457045209119e-01 -9.150985184392601557e-02 -5.627919258586928208e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.337075319743600943e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.337075319743600943e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.337075319743600943e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.637742245043522615e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.175220268012424185e-04 4.042064245457388516e-03 -1.103945006836215548e-02 -6.879158457045209119e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.042064245457388516e-03 2.167997433007142760e-01 6.263077100333552805e-02 -9.150985184392601557e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.103945006836215548e-02 6.263077100333552805e-02 1.364201093372586771e-01
-1.581923587915387230e+00 -6.490366437931918142e-01 -7.576581358897771512e-02 -6.007698255157492895e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.125963111662983351e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.125963111662983351e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.125963111662983351e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.581923587915387230e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.838234254859516525e-03 3.579884432242552705e-03 -8.787912357768101757e-03 -6.490366437931918142e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.579884432242552705e-03 2.067471577984147935e-01 5.938334717629034643e-02 -7.576581358897771512e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -8.787912357768101757e-03 5.938334717629034643e-02 1.277457396594555705e-01
-1.536167653009680834e+00 -6.296331031752702145e-01 -7.361402863766697280e-02 -6.361506696089833213e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.930113623200675477e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.930113623200675477e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.930113623200675477e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.536167653009680834e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -4.103768912494976107e-03 3.142497633042862226e-03 -6.718312041533891499e-03 -6.296331031752702145e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.142497633042862226e-03 1.969112470973926055e-01 5.630530524371535339e-02 -7.361402863766697280e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -6.718312041533891499e-03 5.630530524371535339e-02 1.194131324586905629e-01
-1.489781788399021423e+00 -6.053474902968680738e-01 -5.001204145568372006e-02 -6.626589551079831608e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.751913288053273732e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.751913288053273732e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.751913288053273732e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.489781788399021423e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -5.779476393245497334e-03 2.822579810950631707e-03 -4.833182822215342789e-03 -6.053474902968680738e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.822579810950631707e-03 1.878960728483229925e-01 5.343868860321804304e-02 -5.001204145568372006e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -4.833182822215342789e-03 5.343868860321804304e-02 1.118628564194417141e-01
-1.438355589760755393e+00 -5.726093193913577295e-01 -6.214336695891353735e-02 -6.855750323030065374e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.585472849546588847e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.585472849546588847e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.585472849546588847e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.438355589760755393e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -7.588082111737115554e-03 2.462796355422125494e-03 -3.143015721889685921e-03 -5.726093193913577295e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.462796355422125494e-03 1.794773305023773524e-01 5.076011526683246733e-02 -6.214336695891353735e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.143015721889685921e-03 5.076011526683246733e-02 1.048268134429133358e-01
